"Species_Name";"Seasonal";"N_obs_ebird";"Mean_prob_ebird";"Sd_prob_ebird";"Mean_lat_ebird";"1";"2";"3";"4";"8";"12";"14";"9_11";"5_13_15";"6_7"
"Rallus aquaticus";"NONBREEDING";"28093";"0.6359";"0.2263";"46.9432";0;0;0;0;0;0;0;0;100;0
"Rallus caerulescens";"BREEDING-RESIDENT";"5315";"0.6112";"0.2439";"-21.5136";0;0;0;82,1;0;0;0;0;17,9;0
"Rallus crepitans";"BREEDING-RESIDENT";"100000";"0.7138";"0.2574";"33.379";25,1;0;0;0;0;0;0;13,8;61,1;0
"Rallus elegans";"BREEDING-RESIDENT";"79504";"0.5103";"0.2463";"31.8418";0;0;0;0;0;0;0;0;100;0
"Rallus indicus";"BREEDING-RESIDENT";"788";"0.7875";"0.2314";"41.7103";0;0;0;53,1;0;0;0;0;46,9;0
"Rallus indicus";"NONBREEDING";"5386";"0.7304";"0.1919";"29.1984";0;0;0;0;0;0;0;0;100;0
"Rallus limicola";"BREEDING-RESIDENT";"101166";"0.651512889706028";"0.253305462309472";"42.0378827708914";0;0;0;0;0;0;0;0;100;0
"Rallus limicola";"NONBREEDING";"29993";"0.6264";"0.2582";"30.7827";0;0;0;0;0;0;0;0;100;0
"Rallus longirostris";"BREEDING-RESIDENT";"2894";"0.7142";"0.1774";"-7.8983";29,5;0;0;0;0;0;0;34;36,6;0
"Rallus madagascariensis";"BREEDING-RESIDENT";"765";"0.5205";"0.2227";"-18.8339";98,4;0;0;0;0;0;0;0;1,6;0
"Rallus obsoletus";"BREEDING-RESIDENT";"37770";"0.7925";"0.1911";"34.7431";11;0;0;0;0;0;0;29,7;59,2;0
"Rallus semiplumbeus";"BREEDING-RESIDENT";"6235";"0.5345";"0.2102";"4.814";0;0;0;43,4;0;0;0;0;56,6;0
"Rallus tenuirostris";"BREEDING-RESIDENT";"718";"0.5499";"0.1853";"19.9469";0;0;0;0;0;0;0;0;100;0
"Rallus wetmorei";"BREEDING-RESIDENT";"70";"0.6635";"0.1227";"10.664";94,4;0;0;0;0;5,6;0;0;0;0
"Ramphastos ambiguus";"BREEDING-RESIDENT";"100000";"0.5515";"0.246";"8.2054";75,3;0;0;0;0;0;24,7;0;0;0
"Ramphastos brevis";"BREEDING-RESIDENT";"13282";"0.3158";"0.2075";"2.0486";90,1;0;0;0;0;0;9,9;0;0;0
"Ramphastos dicolorus";"BREEDING-RESIDENT";"45718";"0.4531";"0.2472";"-24.6524";68;7,4;6,7;0;0;0;17,9;0;0;0
"Ramphastos sulfuratus";"BREEDING-RESIDENT";"100000";"0.5508";"0.2582";"12.1373";75;0;0;0;0;0;25;0;0;0
"Ramphastos toco";"BREEDING-RESIDENT";"100000";"0.5138";"0.2735";"-20.6575";29,3;44,5;2,4;0;0;0;23,8;0;0;0
"Ramphastos tucanus";"BREEDING-RESIDENT";"19210";"0.4181";"0.265";"1.8244";91,8;3,1;0;0;0;0;5,1;0;0;0
"Ramphastos vitellinus";"BREEDING-RESIDENT";"19959";"0.5434";"0.2771";"5.4302";99,4;0,6;0;0;0;0;0;0;0;0
"Ramphiculus epius";"BREEDING-RESIDENT";"425";"0.4877";"0.1622";"0.6455";100;0;0;0;0;0;0;0;0;0
"Ramphiculus fischeri";"BREEDING-RESIDENT";"865";"0.4582";"0.2274";"-1.1515";100;0;0;0;0;0;0;0;0;0
"Ramphiculus jambu";"BREEDING-RESIDENT";"951";"0.456";"0.2639";"3.8704";100;0;0;0;0;0;0;0;0;0
"Ramphiculus leclancheri";"BREEDING-RESIDENT";"3035";"0.5119";"0.2394";"13.0795";100;0;0;0;0;0;0;0;0;0
"Ramphiculus mangoliensis";"BREEDING-RESIDENT";"46";"0.2998";"0.1219";"-1.7584";100;0;0;0;0;0;0;0;0;0
"Ramphiculus marchei";"BREEDING-RESIDENT";"419";"0.4311";"0.2429";"14.9418";100;0;0;0;0;0;0;0;0;0
"Ramphiculus merrilli";"BREEDING-RESIDENT";"701";"0.3778";"0.263";"15.3407";100;0;0;0;0;0;0;0;0;0
"Ramphiculus occipitalis";"BREEDING-RESIDENT";"4206";"0.4533";"0.2363";"10.2371";100;0;0;0;0;0;0;0;0;0
"Ramphiculus subgularis";"BREEDING-RESIDENT";"68";"0.273";"0.1703";"-1.2963";61,6;0;0;0;0;0;38,4;0;0;0
"Ramphocaenus melanurus";"BREEDING-RESIDENT";"100631";"0.498346293885582";"0.254024754797229";"9.03383796444436";80,9;0;7,5;0;0;0;11,6;0;0;0
"Ramphocelus bresilius";"BREEDING-RESIDENT";"43351";"0.5761";"0.2441";"-22.5754";69,6;0;5,1;0;0;0;18,5;0;6,8;0
"Ramphocelus carbo";"BREEDING-RESIDENT";"100000";"0.5535";"0.2571";"-3.2592";77,3;0;10,9;0;0;0;11,8;0;0;0
"Ramphocelus dimidiatus";"BREEDING-RESIDENT";"100000";"0.6079";"0.2737";"7.3475";44,3;0;26,1;0;0;0;29,6;0;0;0
"Ramphocelus flammigerus";"BREEDING-RESIDENT";"100000";"0.5782";"0.2539";"3.2002";65,8;0;17,3;0;0;0;16,9;0;0;0
"Ramphocelus melanogaster";"BREEDING-RESIDENT";"5028";"0.6504";"0.2124";"-6.6662";72,7;0;11,5;0;0;0;15,9;0;0;0
"Ramphocelus nigrogularis";"BREEDING-RESIDENT";"21738";"0.5207";"0.2552";"-3.0252";95,5;0;4,5;0;0;0;0;0;0;0
"Ramphocelus passerinii";"BREEDING-RESIDENT";"100000";"0.5542";"0.2294";"10.183";50,1;0;14,3;0;0;0;35,6;0;0;0
"Ramphocelus sanguinolentus";"BREEDING-RESIDENT";"46110";"0.529";"0.208";"13.6073";64,4;0;13,1;0;0;0;22,5;0;0;0
"Ramphocinclus brachyurus";"BREEDING-RESIDENT";"850";"0.458619058823529";"0.101361176470588";"14.3260934117647";66,2;0;33,8;0;0;0;0;0;0;0
"Ramphocoris clotbey";"BREEDING-RESIDENT";"1938";"0.58";"0.2357";"31.019";0;0;1;2,4;96,6;0;0;0;0;0
"Ramphodon naevius";"BREEDING-RESIDENT";"21855";"0.5314";"0.2397";"-23.9518";92,8;0;0;0;0;0;7,2;0;0;0
"Ramphomicron dorsale";"BREEDING-RESIDENT";"1431";"0.6669";"0.1441";"11.0816";82,1;0;0;17,9;0;0;0;0;0;0
"Ramphomicron microrhynchum";"BREEDING-RESIDENT";"6081";"0.4314";"0.1587";"3.5741";77,5;0;0;22,5;0;0;0;0;0;0
"Ramphotrigon fuscicauda";"BREEDING-RESIDENT";"1863";"0.4665";"0.2825";"-11.3394";95,7;0;2,3;0;0;0;0,7;0;1,3;0
"Ramphotrigon megacephalum";"BREEDING-RESIDENT";"7970";"0.4772";"0.244";"-14.2853";97,6;0;0;0;0;0;2,4;0;0;0
"Ramphotrigon ruficauda";"BREEDING-RESIDENT";"8363";"0.444";"0.2759";"-5.1897";98,7;1,3;0;0;0;0;0;0;0;0
"Ramsayornis fasciatus";"BREEDING-RESIDENT";"9013";"0.7106";"0.2825";"-14.0368";48,7;51,3;0;0;0;0;0;0;0;0
"Ramsayornis modestus";"BREEDING-RESIDENT";"23867";"0.7992";"0.2051";"-16.8517";55,4;24,1;2,7;0;0;0;14,8;0;3;0
"Randia pseudozosterops";"BREEDING-RESIDENT";"2386";"0.6611";"0.258";"-19.7429";100;0;0;0;0;0;0;0;0;0
"Recurvirostra americana";"BREEDING-RESIDENT";"100000";"0.6489";"0.2607";"38.6467";0;0;0;0;0;1,6;0;9;89,4;0
"Recurvirostra americana";"NONBREEDING";"56726";"0.6355";"0.2732";"29.2657";0;0;0;0;0;25,6;0;29,3;45,1;0
"Recurvirostra andina";"BREEDING-RESIDENT";"7235";"0.5262";"0.2315";"-20.8015";0;0;0;0;0;0;0;0;100;0
"Recurvirostra andina";"NONBREEDING";"123";"0.7312";"0.31";"-22.9527";0;0;0;0;0;0;0;0;100;0
"Recurvirostra avosetta";"BREEDING-RESIDENT";"100000";"0.6503";"0.2385";"39.3445";0;0;0;22,3;0;5,8;0;0;71,9;0
"Recurvirostra avosetta";"NONBREEDING";"36005";"0.6495";"0.2193";"35.0224";0;0;0;6;0;20,2;0;17,8;56;0
"Recurvirostra novaehollandiae";"BREEDING-RESIDENT";"6224";"0.7028";"0.2618";"-33.9936";0;0;0;0;0;0;0;5,2;94,8;0
"Regulus goodfellowi";"BREEDING-RESIDENT";"17177";"0.3603";"0.2185";"23.8849";100;0;0;0;0;0;0;0;0;0
"Regulus ignicapilla";"BREEDING-RESIDENT";"100000";"0.4578";"0.2844";"44.9944";59,6;0;40,4;0;0;0;0;0;0;0
"Regulus ignicapilla";"NONBREEDING";"91005";"0.5197";"0.2887";"41.3557";39,6;0;60,4;0;0;0;0;0;0;0
"Regulus madeirensis";"BREEDING-RESIDENT";"3131";"0.5388";"0.1406";"32.7411";82,6;0;17,4;0;0;0;0;0;0;0
"Regulus regulus";"BREEDING-RESIDENT";"100000";"0.4803";"0.266";"51.6858";23,2;0;0;0;0;0;76,8;0;0;0
"Regulus regulus";"NONBREEDING";"23326";"0.53";"0.2795";"44.7504";32,8;0;0;0;0;0;67,2;0;0;0
"Regulus satrapa";"BREEDING-RESIDENT";"100000";"0.5352";"0.3058";"45.614";100;0;0;0;0;0;0;0;0;0
"Regulus satrapa";"NONBREEDING";"100000";"0.5799";"0.2801";"39.2009";100;0;0;0;0;0;0;0;0;0
"Reinwardtoena browni";"BREEDING-RESIDENT";"148";"0.2478";"0.2116";"-4.3982";100;0;0;0;0;0;0;0;0;0
"Reinwardtoena crassirostris";"BREEDING-RESIDENT";"178";"0.2542";"0.1434";"-8.1629";100;0;0;0;0;0;0;0;0;0
"Reinwardtoena reinwardti";"BREEDING-RESIDENT";"2862";"0.5239";"0.2731";"-2.9654";100;0;0;0;0;0;0;0;0;0
"Remiz consobrinus";"BREEDING-RESIDENT";"321";"0.3743";"0.1783";"45.0584";0;0;0;0;0;0;85,9;0;14,1;0
"Remiz consobrinus";"NONBREEDING";"3832";"0.7923";"0.1959";"27.3192";0;0;0;0;0;0;77,2;0;22,8;0
"Remiz coronatus";"BREEDING-RESIDENT";"1811";"0.6537";"0.1874";"45.3956";5,6;0;1,7;76,3;0;0;16,3;0;0;0
"Remiz coronatus";"NONBREEDING";"139";"0.5623";"0.1879";"31.9371";0,1;4;2,2;9,9;0;0;62,9;0;20,8;0
"Remiz pendulinus";"BREEDING-RESIDENT";"71717";"0.639838621247403";"0.231400103183346";"44.2933370804691";8;0;27,4;0;0;0;0;0;64,7;0
"Remiz pendulinus";"NONBREEDING";"21783";"0.685583771748611";"0.240263962723225";"38.4459439562962";7,8;0;30,9;0;0;0;0;0;61,2;0
"Rhabdornis grandis";"BREEDING-RESIDENT";"13";"0.0432";"0.0179";"17.574";100;0;0;0;0;0;0;0;0;0
"Rhabdornis inornatus";"BREEDING-RESIDENT";"1105";"0.5087";"0.1949";"7.2384";100;0;0;0;0;0;0;0;0;0
"Rhabdornis mystacalis";"BREEDING-RESIDENT";"4295";"0.5555";"0.2688";"13.7503";100;0;0;0;0;0;0;0;0;0
"Rhabdornis rabori";"BREEDING-RESIDENT";"55";"0.4786";"0.2188";"10.318";100;0;0;0;0;0;0;0;0;0
"Rhabdotorrhinus corrugatus";"BREEDING-RESIDENT";"3624";"0.5202";"0.2405";"5.151";100;0;0;0;0;0;0;0;0;0
"Rhabdotorrhinus exarhatus";"BREEDING-RESIDENT";"837";"0.4234";"0.143";"-0.4597";100;0;0;0;0;0;0;0;0;0
"Rhabdotorrhinus leucocephalus";"BREEDING-RESIDENT";"874";"0.2235";"0.1382";"8.0922";100;0;0;0;0;0;0;0;0;0
"Rhagologus leucostigma";"BREEDING-RESIDENT";"1045";"0.3868";"0.241";"-4.5504";88,5;0;0;0;0;0;11,5;0;0;0
"Rhamphocharis piperata";"BREEDING-RESIDENT";"203";"0.3528";"0.1588";"-6.2213";92,4;0;0;0;0;0;7,6;0;0;0
"Rhamphococcyx calyorhynchus";"BREEDING-RESIDENT";"2753";"0.5288";"0.1518";"0.7302";63,4;0;5,1;0;0;0;31,5;0;0;0
"Rhaphidura leucopygialis";"BREEDING-RESIDENT";"10720";"0.4165";"0.2062";"4.9513";88,8;0;0;0;0;0;11,2;0;0;0
"Rhaphidura sabini";"BREEDING-RESIDENT";"3186";"0.4025";"0.2323";"3.3431";99,5;0;0;0;0;0;0;0;0,5;0
"Rhea americana";"BREEDING-RESIDENT";"42488";"0.3951";"0.259";"-24.9773";0;69,8;5,8;24,4;0;0;0;0;0;0
"Rhea pennata";"BREEDING-RESIDENT";"20881";"0.405";"0.2533";"-44.5474";0;0;26,3;69,9;0;0;0;0;3,8;0
"Rhegmatorhina berlepschi";"BREEDING-RESIDENT";"32";"0.2462";"0.108";"-3.6685";100;0;0;0;0;0;0;0;0;0
"Rhegmatorhina cristata";"BREEDING-RESIDENT";"674";"0.5149";"0.2373";"0.9637";100;0;0;0;0;0;0;0;0;0
"Rhegmatorhina gymnops";"BREEDING-RESIDENT";"99";"0.2763";"0.1966";"-5.6456";100;0;0;0;0;0;0;0;0;0
"Rhegmatorhina hoffmannsi";"BREEDING-RESIDENT";"581";"0.4745";"0.2127";"-8.3733";100;0;0;0;0;0;0;0;0;0
"Rhegmatorhina melanosticta";"BREEDING-RESIDENT";"1716";"0.4116";"0.2649";"-7.1864";100;0;0;0;0;0;0;0;0;0
"Rheinardia nigrescens";"BREEDING-RESIDENT";"12";"0.0604";"0.0124";"4.6534";100;0;0;0;0;0;0;0;0;0
"Rheinardia ocellata";"BREEDING-RESIDENT";"101";"0.254";"0.1932";"16.6833";100;0;0;0;0;0;0;0;0;0
"Rhinocrypta lanceolata";"BREEDING-RESIDENT";"10535";"0.3787";"0.2693";"-31.417";0;54,4;45,6;0;0;0;0;0;0;0
"Rhinopomastus aterrimus";"BREEDING-RESIDENT";"2825";"0.5447";"0.2631";"9.5494";0;97,8;2,2;0;0;0;0;0;0;0
"Rhinopomastus castaneiceps";"BREEDING-RESIDENT";"961";"0.5193";"0.2275";"4.2774";100;0;0;0;0;0;0;0;0;0
"Rhinopomastus cyanomelas";"BREEDING-RESIDENT";"26772";"0.4557";"0.2441";"-18.401";10,7;76,9;12,4;0;0;0;0;0;0;0
"Rhinopomastus minor";"BREEDING-RESIDENT";"8152";"0.4092";"0.2305";"-1.0672";0;84,4;10,1;4,2;0;0;0;0;1,3;0
"Rhinoptilus bitorquatus";"BREEDING-RESIDENT";"24";"0.12";"0.1471";"14.5976";0;0;100;0;0;0;0;0;0;0
"Rhinoptilus chalcopterus";"BREEDING-RESIDENT";"2568";"0.4462";"0.2366";"-16.9424";0;95;5;0;0;0;0;0;0;0
"Rhinoptilus cinctus";"BREEDING-RESIDENT";"2876";"0.4202";"0.2471";"-6.6874";0;93,9;6,1;0;0;0;0;0;0;0
"Rhinortha chlorophaea";"BREEDING-RESIDENT";"20426";"0.4173";"0.2079";"4.5527";85,3;0;3,4;0;0;0;11,2;0;0;0
"Rhipidura albicollis";"BREEDING-RESIDENT";"38518";"0.5759";"0.2437";"19.6723";77,1;0;0;0;0;0;22,9;0;0;0
"Rhipidura albicollis";"NONBREEDING";"67201";"0.6617";"0.213";"28.291";55,7;0;0;0;0;0;44,3;0;0;0
"Rhipidura albiscapa";"BREEDING-RESIDENT";"100000";"0.5961";"0.2878";"-33.881";59,6;1;11,9;0;0;0;27,6;0;0;0
"Rhipidura albiscapa";"NONBREEDING";"8218";"0.497";"0.2798";"-24.8029";32,7;46;16,7;0;0;0;4,6;0;0;0
"Rhipidura albiventris";"BREEDING-RESIDENT";"1028";"0.4093";"0.2011";"10.4245";67,4;0;0;0;0;0;32,6;0;0;0
"Rhipidura albogularis";"BREEDING-RESIDENT";"100000";"0.6791";"0.2842";"17.3107";21,2;0;0;0;0;0;78,8;0;0;0
"Rhipidura albolimbata";"BREEDING-RESIDENT";"5936";"0.4911";"0.2677";"-5.071";89,4;0;0;2,3;0;0;8,3;0;0;0
"Rhipidura atra";"BREEDING-RESIDENT";"3399";"0.4401";"0.2591";"-4.1013";86;0;0;0;0;0;14;0;0;0
"Rhipidura aureola";"BREEDING-RESIDENT";"67954";"0.4273";"0.2506";"18.9634";26,2;21,5;2;0;0;0;50,3;0;0;0
"Rhipidura brachyrhyncha";"BREEDING-RESIDENT";"1994";"0.4658";"0.2648";"-5.0859";100;0;0;0;0;0;0;0;0;0
"Rhipidura cockerelli";"BREEDING-RESIDENT";"293";"0.3501";"0.1825";"-8.0167";95,6;0;0;0;0;0;4,4;0;0;0
"Rhipidura coultasi";"BREEDING-RESIDENT";"12";"0.3028";"0.1312";"-8.8697";100;0;0;0;0;0;0;0;0;0
"Rhipidura cyaniceps";"BREEDING-RESIDENT";"4158";"0.4097";"0.2312";"15.5609";72,6;0;0;0;0;0;27,4;0;0;0
"Rhipidura dahli";"BREEDING-RESIDENT";"40";"0.1358";"0.1339";"-5.3208";100;0;0;0;0;0;0;0;0;0
"Rhipidura dedemi";"BREEDING-RESIDENT";"499";"0.6135";"0.1861";"-3.0351";100;0;0;0;0;0;0;0;0;0
"Rhipidura diluta";"BREEDING-RESIDENT";"1100";"0.5402";"0.1703";"-8.6439";64,1;4,4;1,8;0;0;0;29,7;0;0;0
"Rhipidura drownei";"BREEDING-RESIDENT";"101";"0.0844";"0.0671";"-6.1894";100;0;0;0;0;0;0;0;0;0
"Rhipidura dryas";"BREEDING-RESIDENT";"9878";"0.676730653978538";"0.198254828912735";"-11.1320055476817";96,8;0;3,2;0;0;0;0;0;0;0
"Rhipidura euryura";"BREEDING-RESIDENT";"481";"0.5188";"0.1163";"-7.8315";100;0;0;0;0;0;0;0;0;0
"Rhipidura fuliginosa";"BREEDING-RESIDENT";"100000";"0.5346";"0.3119";"-40.6936";54,1;0;14,3;0;0;0;31,6;0;0;0
"Rhipidura fuscorufa";"BREEDING-RESIDENT";"587";"0.5836";"0.1807";"-7.8341";100;0;0;0;0;0;0;0;0;0
"Rhipidura hyperythra";"BREEDING-RESIDENT";"1140";"0.1079";"0.1251";"-8.6099";100;0;0;0;0;0;0;0;0;0
"Rhipidura javanica";"BREEDING-RESIDENT";"100000";"0.7209";"0.2592";"9.6103";20,9;8,1;4,2;0;0;0;60,5;0;6,3;0
"Rhipidura layardi";"BREEDING-RESIDENT";"1023";"0.2739";"0.1961";"-17.7135";87,6;0;1,4;0;0;0;11;0;0;0
"Rhipidura lepida";"BREEDING-RESIDENT";"1943";"0.6928";"0.1102";"7.3675";76,7;0;2,2;0;0;0;21,1;0;0;0
"Rhipidura leucophrys";"BREEDING-RESIDENT";"100000";"0.6419";"0.2836";"-30.1891";31;11;16,8;0;0;0;36,1;0;5,2;0
"Rhipidura leucothorax";"BREEDING-RESIDENT";"1985";"0.461";"0.2707";"-4.5983";82,2;0,1;5;0;0;0;10,9;0;1,7;0
"Rhipidura maculipectus";"BREEDING-RESIDENT";"339";"0.4753";"0.2457";"-3.3782";80,2;0;0;0;0;0;19;0;0,8;0
"Rhipidura malaitae";"BREEDING-RESIDENT";"2";"0.105";"0.1485";"-9.0527";100;0;0;0;0;0;0;0;0;0
"Rhipidura matthiae";"BREEDING-RESIDENT";"23";"0.0319";"0.1317";"-1.4734";100;0;0;0;0;0;0;0;0;0
"Rhipidura melanolaema";"BREEDING-RESIDENT";"3";"0.4298";"0.0495";"-11.6661";100;0;0;0;0;0;0;0;0;0
"Rhipidura nigritorquis";"BREEDING-RESIDENT";"21974";"0.7029";"0.2564";"12.827";12,4;3,2;9,4;0;0;0;54,5;0;20,5;0
"Rhipidura nigrocinnamomea";"BREEDING-RESIDENT";"1997";"0.438";"0.1831";"7.6203";100;0;0;0;0;0;0;0;0;0
"Rhipidura ocularis";"BREEDING-RESIDENT";"12";"0.1462";"0.0634";"-9.6314";100;0;0;0;0;0;0;0;0;0
"Rhipidura opistherythra";"BREEDING-RESIDENT";"238";"0.5978";"0.2094";"-7.8161";57,7;0;0;0;0;0;42,3;0;0;0
"Rhipidura perlata";"BREEDING-RESIDENT";"4111";"0.3734";"0.204";"4.1521";93,6;0;0;0;0;0;6,4;0;0;0
"Rhipidura personata";"BREEDING-RESIDENT";"154";"0.3864";"0.1342";"-19.0377";88,4;0;0;0;0;0;0;0;11,6;0
"Rhipidura phasiana";"BREEDING-RESIDENT";"5345";"0.7823";"0.1604";"-18.1273";86,8;0;13,2;0;0;0;0;0;0;0
"Rhipidura phoenicura";"BREEDING-RESIDENT";"894";"0.7026";"0.1253";"-6.9233";100;0;0;0;0;0;0;0;0;0
"Rhipidura rennelliana";"BREEDING-RESIDENT";"113";"0.4345";"0.1489";"-11.6689";91,2;0;0;0;0;0;8,8;0;0;0
"Rhipidura rufidorsa";"BREEDING-RESIDENT";"616";"0.4217";"0.2577";"-4.5061";100;0;0;0;0;0;0;0;0;0
"Rhipidura rufifrons";"BREEDING-RESIDENT";"98971";"0.564486378838246";"0.276423389679805";"-27.1026358650514";96,6;0;3,4;0;0;0;0;0;0;0
"Rhipidura rufifrons";"NONBREEDING";"15";"0.3565";"0.351";"-8.7849";100;0;0;0;0;0;0;0;0;0
"Rhipidura rufiventris";"BREEDING-RESIDENT";"2603";"0.5025";"0.1643";"-9.1117";82,5;0;0,9;0;0;0;16,6;0;0;0
"Rhipidura samarensis";"BREEDING-RESIDENT";"643";"0.5348";"0.236";"10.3232";100;0;0;0;0;0;0;0;0;0
"Rhipidura sauli";"BREEDING-RESIDENT";"82";"0.3568";"0.1289";"12.5801";70,1;0;0;0;0;0;29,9;0;0;0
"Rhipidura semirubra";"BREEDING-RESIDENT";"22";"0.1274";"0.1905";"-2.057";95,1;0;0;0;0;0;4,9;0;0;0
"Rhipidura spilodera";"BREEDING-RESIDENT";"325";"0.3755";"0.2029";"-15.5297";84,3;0;2,5;0;0;0;13,1;0;0;0
"Rhipidura superciliaris";"BREEDING-RESIDENT";"1210";"0.2478";"0.1408";"8.0094";100;0;0;0;0;0;0;0;0;0
"Rhipidura superflua";"BREEDING-RESIDENT";"175";"0.2597";"0.1572";"-3.2496";99,5;0;0;0;0;0;0,5;0;0;0
"Rhipidura tenebrosa";"BREEDING-RESIDENT";"36";"0.2595";"0.1136";"-10.5612";100;0;0;0;0;0;0;0;0;0
"Rhipidura teysmanni";"BREEDING-RESIDENT";"1377";"0.484021786492375";"0.220214596949891";"-1.06316594045025";100;0;0;0;0;0;0;0;0;0
"Rhipidura threnothorax";"BREEDING-RESIDENT";"1484";"0.3008";"0.2404";"-4.5942";100;0;0;0;0;0;0;0;0;0
"Rhipidura verreauxi";"BREEDING-RESIDENT";"1162";"0.3678";"0.1499";"-21.8957";91,2;0;5,7;0;0;0;3,1;0;0;0
"Rhizothera longirostris";"BREEDING-RESIDENT";"91";"0.4935";"0.3232";"2.2821";100;0;0;0;0;0;0;0;0;0
"Rhodinocichla rosea";"BREEDING-RESIDENT";"20514";"0.6776";"0.2639";"10.5848";63,4;0;14,7;0;0;0;21,9;0;0;0
"Rhodopechys sanguineus";"BREEDING-RESIDENT";"2497";"0.4699";"0.2309";"37.1681";0;0;0;88,9;0;0;0;0;0;11,1
"Rhodopechys sanguineus";"NONBREEDING";"16";"0.1106";"0.0569";"38.7248";0;0;0;100;0;0;0;0;0;0
"Rhodophoneus cruentus";"BREEDING-RESIDENT";"7807";"0.3941";"0.2118";"-0.0232";0;0;81,1;18,9;0;0;0;0;0;0
"Rhodopis vesper";"BREEDING-RESIDENT";"21252";"0.7388";"0.2261";"-20.8964";0;0;49,9;17,8;0;0;32,3;0;0;0
"Rhodospingus cruentus";"BREEDING-RESIDENT";"4743";"0.472";"0.2536";"-1.9465";78,9;0;21,1;0;0;0;0;0;0;0
"Rhodospiza obsoleta";"BREEDING-RESIDENT";"10264";"0.6375";"0.2436";"34.0735";0;0;0;24,8;0;0;75,2;0;0;0
"Rhodospiza obsoleta";"NONBREEDING";"20";"0.3799";"0.103";"31.4479";0;0;0;11,6;0;0;88,4;0;0;0
"Rhodostethia rosea";"BREEDING-RESIDENT";"773";"0.6606";"0.3813";"62.6294";0;0;0;93,8;0;0;0;0;6,2;0
"Rhodostethia rosea";"NONBREEDING";"651";"0.3532";"0.1652";"69.9344";0;0;0;0;0;0;0;100;0;0
"Rhopias gularis";"BREEDING-RESIDENT";"14571";"0.4364";"0.2042";"-23.6511";99,6;0;0;0;0;0;0;0;0,4;0
"Rhopophilus albosuperciliaris";"BREEDING-RESIDENT";"53";"0.4324";"0.2093";"41.1411";0;0;3,1;27,2;0;0;0;0;0;69,7
"Rhopophilus pekinensis";"BREEDING-RESIDENT";"3543";"0.5827";"0.2123";"39.8305";0;0;66;33,5;0;0;0;0;0;0,5
"Rhopornis ardesiacus";"BREEDING-RESIDENT";"912";"0.35";"0.1404";"-14.352";98,7;0;1,3;0;0;0;0;0;0;0
"Rhopospina fruticeti";"BREEDING-RESIDENT";"62378";"0.5443";"0.2701";"-30.6255";0;0;58,6;0;0;0;41,4;0;0;0
"Rhynchocyclus aequinoctialis";"BREEDING-RESIDENT";"13755";"0.6037";"0.2449";"7.1323";100;0;0;0;0;0;0;0;0;0
"Rhynchocyclus brevirostris";"BREEDING-RESIDENT";"44982";"0.5163";"0.2572";"13.2671";100;0;0;0;0;0;0;0;0;0
"Rhynchocyclus fulvipectus";"BREEDING-RESIDENT";"2184";"0.5157";"0.1947";"0.8127";100;0;0;0;0;0;0;0;0;0
"Rhynchocyclus olivaceus";"BREEDING-RESIDENT";"1630";"0.3668";"0.2608";"-4.2638";100;0;0;0;0;0;0;0;0;0
"Rhynchocyclus pacificus";"BREEDING-RESIDENT";"3281";"0.2846";"0.2361";"2.9638";100;0;0;0;0;0;0;0;0;0
"Rhynchophanes mccownii";"BREEDING-RESIDENT";"13843";"0.1981";"0.173";"45.6705";0;0;0;100;0;0;0;0;0;0
"Rhynchophanes mccownii";"NONBREEDING";"4811";"0.366";"0.2307";"32.4469";0;0;0;61,3;0;0;38,7;0;0;0
"Rhynchortyx cinctus";"BREEDING-RESIDENT";"1023";"0.3123";"0.1865";"8.2868";100;0;0;0;0;0;0;0;0;0
"Rhynchospiza dabbenei";"BREEDING-RESIDENT";"4107";"0.7927";"0.1594";"-24.7103";0;0;24,5;17,9;0;0;57,6;0;0;0
"Rhynchospiza stolzmanni";"BREEDING-RESIDENT";"3303";"0.3053";"0.2066";"-5.4666";16;0;82,1;0;0;0;0;0;1,8;0
"Rhynchospiza strigiceps";"BREEDING-RESIDENT";"6551";"0.6012";"0.2976";"-31.2248";39,7;0;32,7;0;0;0;27,6;0;0;0
"Rhynchostruthus percivali";"BREEDING-RESIDENT";"414";"0.722";"0.1831";"16.9648";0;0;58,3;41;0;0;0;0;0;0,7
"Rhynchostruthus socotranus";"BREEDING-RESIDENT";"99";"0.5052";"0.1532";"12.5738";0,7;0;83,2;16;0;0;0;0;0;0
"Rhynchotus maculicollis";"BREEDING-RESIDENT";"1267";"0.6846";"0.2146";"-23.2035";0;19,9;28,5;0;0;0;51,6;0;0;0
"Rhynchotus rufescens";"BREEDING-RESIDENT";"36166";"0.3842";"0.2472";"-26.2363";0;47,4;5,7;22,8;0;0;24,1;0;0;0
"Rhynochetos jubatus";"BREEDING-RESIDENT";"93";"0.2947";"0.1456";"-22.0824";99,6;0;0,4;0;0;0;0;0;0;0
"Rhyticeros cassidix";"BREEDING-RESIDENT";"2894";"0.4936";"0.1594";"0.5001";70,1;0;0;0;0;0;29,9;0;0;0
"Rhyticeros everetti";"BREEDING-RESIDENT";"385";"0.4559";"0.1932";"-9.7504";89,8;10,2;0;0;0;0;0;0;0;0
"Rhyticeros plicatus";"BREEDING-RESIDENT";"12630";"0.4524";"0.2614";"-3.0797";100;0;0;0;0;0;0;0;0;0
